country/area,wiki-name,status,production-start-year,operator,owner,parent,lat,lng,location-accuracy,"subnational-unit-(province,-state)",gem-region,unit-id,url,country-list,discovery-year,fid-year,production---oil-(million-bbl/y),production-year---oil,production---gas-(million-m³/y),production-year---gas,"production---total-(oil,-gas-and-hydrocarbons)-(million-boe/y)"
United States,EI330 - Fieldwood Oil and Gas Field (United States),shut in,,Fieldwood Energy,,,28.2525,-91.66,exact,Federal offshore,Americas,OG0015190,https://www.gem.wiki/EI330_-_Fieldwood_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1971,,0.441128,2020,14.32014725,2020,0.52537342627175
United States,Esther - Forza Oil and Gas Field (United States),operating,,Forza Operating,,,29.84902305,-92.1783066,exact,Louisiana,Americas,OG0015204,https://www.gem.wiki/Esther_-_Forza_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1959,,0.001088,2022,4.968313748,2022,0.030316589779484
United States,Bethany Longstreet - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.17965031,-93.85631716,exact,Louisiana,Americas,OG0015231,https://www.gem.wiki/Bethany_Longstreet_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1951,,,,110.0830242,2020,0.6476184313686
United States,Red River-Bull Bayou - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.09693255,-93.6009229,exact,Louisiana,Americas,OG0015222,https://www.gem.wiki/Red_River-Bull_Bayou_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1912,,,,0.8188871584,2022,0.0048175131528672005
United States,Bracky Branch - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.11327429,-93.34771366,exact,Louisiana,Americas,OG0015223,https://www.gem.wiki/Bracky_Branch_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1973,,,,1267.745094,2020,7.458144388002001
United States,Bayou San Miguel - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,31.73012603,-93.56699049,exact,Louisiana,Americas,OG0015224,https://www.gem.wiki/Bayou_San_Miguel_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1975,,,,1052.60892,2020,6.192498276359999
United States,Caspiana - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.26243428,-93.77619943,exact,Louisiana,Americas,OG0015225,https://www.gem.wiki/Caspiana_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1925,,,,905.1230072,2020,5.3248386513576
United States,Sligo - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.45727938,-93.59763843,exact,Louisiana,Americas,OG0015226,https://www.gem.wiki/Sligo_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1922,,,,624.201614,2020,3.6721780951619998
United States,Holly - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.2083689,-93.830454,exact,Louisiana,Americas,OG0015227,https://www.gem.wiki/Holly_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1928,,,,536.0633442,2020,3.1536606539286
United States,Woodardville - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.21081968,-93.36033507,exact,Louisiana,Americas,OG0015228,https://www.gem.wiki/Woodardville_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1976,,,,429.0594365,2020,2.5241566649295
United States,Grogan - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,31.82967695,-93.48699208,exact,Louisiana,Americas,OG0015229,https://www.gem.wiki/Grogan_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1937,,,,216.4953702,2020,1.2736422628866
United States,Kingston - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.23925234,-93.77738485,exact,Louisiana,Americas,OG0015230,https://www.gem.wiki/Kingston_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1957,,,,149.197225,2020,0.877727274675
United States,Martin - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.11231138,-93.26163347,exact,Louisiana,Americas,OG0015232,https://www.gem.wiki/Martin_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1981,,,,54.5620841,2020,0.3209887407603
United States,Brushy Bayou - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,31.92692258,-93.58285307,exact,Louisiana,Americas,OG0015233,https://www.gem.wiki/Brushy_Bayou_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1960,,,,53.61917032,2020,0.31544157899256003
United States,Carroll Creek - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,32.0644898,-93.31844691,exact,Louisiana,Americas,OG0015234,https://www.gem.wiki/Carroll_Creek_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1982,,,,34.72867054,2020,0.20430876878682003
United States,Pleasant Hill - GEP Haynesville Oil and Gas Field (United States),operating,,GEP Haynesville,,,31.79197197,-93.6019469,exact,Louisiana,Americas,OG0015235,https://www.gem.wiki/Pleasant_Hill_-_GEP_Haynesville_Gas_Asset_%28Louisiana%2C_United_States%29,,1927,,,,31.00164236,2020,0.18238266200388
United States,GI043 - GOM Shelf Oil and Gas Field (United States),shut in,,GOM Shelf,,,28.95975,-89.8265,exact,Federal offshore,Americas,OG0015237,https://www.gem.wiki/GI043_-_GOM_Shelf_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1956,,0.736534,2020,16.42981736,2020,0.8331906155288801
United States,MP311 - GOM Shelf Oil and Gas Field (United States),operating,,GOM Shelf,,,29.1915,-88.7325,exact,Federal offshore,Americas,OG0015238,https://www.gem.wiki/MP311_-_GOM_Shelf_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1977,,0.583961,2023,14.10941526,2023,0.66696668997458
United States,GI047 - GOM Shelf Oil and Gas Field (United States),shut in,,GOM Shelf,,,28.96028571,-90.021,exact,Federal offshore,Americas,OG0015239,https://www.gem.wiki/GI047_-_GOM_Shelf_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1955,,0.345171,2020,18.88395866,2020,0.45626532879678
United States,Red River-Bull Bayou - Goodrich Petroleum Oil and Gas Field (United States),operating,,Goodrich Petroleum Co.,,,32.03483196,-93.49704315,approximate,Louisiana,Americas,OG0015240,https://www.gem.wiki/Red_River-Bull_Bayou_-_Goodrich_Petroleum_Gas_Asset_%28Louisiana%2C_United_States%29,,1912,,,,24.22429563,2022,0.14251153119129
United States,Bethany Longstreet - Goodrich Petroleum Oil and Gas Field (United States),operating,,Goodrich Petroleum Co.,,,32.17179359,-93.99189435,exact,Louisiana,Americas,OG0015241,https://www.gem.wiki/Bethany_Longstreet_-_Goodrich_Petroleum_Gas_Asset_%28Louisiana%2C_United_States%29,,1951,,,,239.4244089,2022,1.4085337975587
United States,Thorn Lake - Goodrich Petroleum Oil and Gas Field (United States),operating,,Goodrich Petroleum Co.,,,32.20523131,-93.46818799,exact,Louisiana,Americas,OG0015242,https://www.gem.wiki/Thorn_Lake_-_Goodrich_Petroleum_Gas_Asset_%28Louisiana%2C_United_States%29,,1981,,,,16.86340082,2022,0.09920738702406
United States,Wattenberg - Great Western Oil and Gas Field (United States),operating,,Great Western Operating Co.,,,40.19077602,-104.858539,exact,Colorado,Americas,OG0015246,https://www.gem.wiki/Wattenberg_-_Great_Western_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,1970,,11.732321,2020,2005.841002,2020,23.532683614766
United States,Mamm Creek - Grizzly Oil and Gas Field (United States),operating,,Grizzly Operating,,,39.49822386,-107.6183317,exact,Colorado,Americas,OG0015251,https://www.gem.wiki/Mamm_Creek_-_Grizzly_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,1959,,0.155158,2020,558.1714003,2020,3.4388803479649
United States,"Haynesville, East - Grizzly Oil and Gas Field (United States)",operating,,Grizzly Operating,,,32.9780557,-93.12168504,approximate,Louisiana,Americas,OG0015252,https://www.gem.wiki/Haynesville%2C_East_-_Grizzly_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1945,,0.037991,2020,16.58451083,2020,0.13555767721289
United States,Belmont County - Gulfport Appalachia Oil and Gas Field (United States),operating,,Gulfport Appalachia,,,39.95912345,-81.00584646,exact,Ohio,Americas,OG0015256,https://www.gem.wiki/Belmont_County_-_Gulfport_Appalachia_Oil_and_Gas_Asset_%28Ohio%2C_United_States%29,,,,0.000294,2021,6987.655812,2021,41.108673141996
United States,Monroe County - Gulfport Appalachia Oil and Gas Field (United States),operating,,Gulfport Appalachia,,,39.75739225,-81.08653687,exact,Ohio,Americas,OG0015257,https://www.gem.wiki/Monroe_County_-_Gulfport_Appalachia_Oil_and_Gas_Asset_%28Ohio%2C_United_States%29,,,,0.0,2021,1742.634914,2021,10.251921199062
United States,Belmont County - Gulfport Oil and Gas Field (United States),shut in,,Gulfport Energy,,,39.94847073,-81.04743924,exact,Ohio,Americas,OG0015258,https://www.gem.wiki/Belmont_County_-_Gulfport_Oil_and_Gas_Asset_%28Ohio%2C_United_States%29,,,,0.000257,2019,1650.374572,2019,9.709410607076
United States,Monroe County - Gulfport Oil and Gas Field (United States),shut in,,Gulfport Energy,,,39.75796187,-81.08895322,exact,Ohio,Americas,OG0015259,https://www.gem.wiki/Monroe_County_-_Gulfport_Gas_Asset_%28Ohio%2C_United_States%29,,,,,,495.3297749,2019,2.9140250657367
United States,SM249 - Helis Oil and Gas Field (United States),shut in,,Helis Oil & Gas Company,,,29.2,-91.999,exact,Federal offshore,Americas,OG0015282,https://www.gem.wiki/SM249_-_Helis_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1973,,0.341132,2020,22.0256265,2020,0.47070876069949996
United States,"Black Bay, West - Helis Oil and Gas Field (United States)",operating,,Helis Oil & Gas Company,,,29.58015657,-89.53693732,exact,Louisiana,Americas,OG0015283,https://www.gem.wiki/Black_Bay%2C_West_-_Helis_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1953,,0.146518,2023,6.562452216,2022,0.18512490638672802
United States,"Black Bay, Southeast - Helis Oil and Gas Field (United States)",operating,,Helis Oil & Gas Company,,,29.52654012,-89.48479184,exact,Louisiana,Americas,OG0015284,https://www.gem.wiki/Black_Bay%2C_Southeast_-_Helis_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1953,,0.13285,2023,1.890669687,2022,0.143972809768621
United States,"Black Bay, North - Helis Oil and Gas Field (United States)",operating,,Helis Oil & Gas Company,,,29.63780255,-89.5699112,exact,Louisiana,Americas,OG0015285,https://www.gem.wiki/Black_Bay%2C_North_-_Helis_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1950,,0.101219,2023,1.608579924,2022,0.110682275692892
United States,Tubular Bells (MC682) - Hess Oil and Gas Field (United States),operating,,Hess Corporation,,,28.26466667,-88.88966667,exact,Federal offshore,Americas,OG0015323,https://www.gem.wiki/Tubular_Bells_%28MC682%29_-_Hess_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,2003,,3.27854,2023,286.2059465,2023,4.9622895832594995
United States,Salsa (GB171) - Hess Oil and Gas Field (United States),operating,,Hess Corporation,,,27.78,-92.023,exact,Federal offshore,Americas,OG0015324,https://www.gem.wiki/Salsa_%28GB171%29_-_Hess_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1984,,6.148919,2023,621.5940535,2023,9.8057568167405
United States,Baldpate (GB260) - Hess Oil and Gas Field (United States),operating,,Hess Corporation,,,27.75825,-91.9985,exact,Federal offshore,Americas,OG0015325,https://www.gem.wiki/Baldpate_%28GB260%29_-_Hess_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,1991,,0.895393,2023,75.24329605,2023,1.33804931066215
United States,Marshall County - HG Oil and Gas Field (United States),operating,,HG Energy,,,39.92684336,-80.59572057,exact,West Virginia,Americas,OG0015328,https://www.gem.wiki/Marshall_County_-_HG_Oil_and_Gas_Asset_%28West_Virginia%2C_United_States%29,,,,0.766017,2021,669.9228373,2021,4.7071730518359
United States,Harrison County - HG Oil and Gas Field (United States),operating,,HG Energy,,,39.17362522,-80.46389492,exact,West Virginia,Americas,OG0015329,https://www.gem.wiki/Harrison_County_-_HG_Gas_Asset_%28West_Virginia%2C_United_States%29,,,,0.0,2023,2320.340563,2023,13.650563532129002
United States,Bayou Long - Highlander Oil and Gas Field (United States),operating,,Highlander Oil & Gas Assets,,,29.95192083,-91.32280194,exact,Louisiana,Americas,OG0015333,https://www.gem.wiki/Bayou_Long_-_Highlander_Gas_Asset_%28Louisiana%2C_United_States%29,,1953,,,,34.90344046,2023,0.20533694022618
United States,Sailes - Highmark Oil and Gas Field (United States),operating,,Highmark Energy,,,32.38815375,-93.11963692,exact,Louisiana,Americas,OG0015335,https://www.gem.wiki/Sailes_-_Highmark_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1945,,0.005287,2022,33.09941951,2023,0.20001088497733
United States,Wattenberg - Highpoint Oil and Gas Field (United States),operating,,Highpoint Operating Corp.,,,40.36473712,-104.3549411,exact,Colorado,Americas,OG0015337,https://www.gem.wiki/Wattenberg_-_Highpoint_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,1970,,1.578006,2024,214.8825711,2024,2.8421601657813
United States,Hereford - Highpoint Oil and Gas Field (United States),operating,,Highpoint Operating Corp.,,,40.93117588,-104.417694,exact,Colorado,Americas,OG0015338,https://www.gem.wiki/Hereford_-_Highpoint_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,,,0.201295,2024,11.43817075,2024,0.26858575852225
United States,Stampede (GC468) - Hess Oil and Gas Field (United States),operating,,Hess Corporation,Hess Corporation (25%);Union Oil Co. of California (25%);Equinor (25%);CNOOC Limited (25%),Hess Corporation (25%);Chevron (25%);Equinor ASA (25%);CNOOC (BVI) Limited (15.1%);HKSCC Nominees Limited (8.3%);China State-owned Enterprises Mixed Ownership Reform Fund (0.1%);CNPC (0.1%);Others (1.4%),27.472,-90.57633333,exact,Federal offshore,Americas,OG0015322,https://www.gem.wiki/Stampede_%28GC468%29_-_Hess_Oil_and_Gas_Asset_%28Federal_offshore%2C_United_States%29,,2006,2014,9.674489,2023,140.9572703,2023,10.503740621174899
United States,DJ Horizontal Niobrara - Highpoint Oil and Gas Field (United States),operating,,Highpoint Operating Corp.,,,40.4907006,-104.3486924,exact,Colorado,Americas,OG0015339,https://www.gem.wiki/DJ_Horizontal_Niobrara_-_Highpoint_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,,,0.055552,2024,23.55857284,2024,0.19414708401772
United States,Ignacio Blanco - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,37.09296921,-107.8184766,exact,Colorado,Americas,OG0015384,https://www.gem.wiki/Ignacio_Blanco_-_Hilcorp_Oil_and_Gas_Asset_%28Colorado%2C_United_States%29,,,,0.000847,2020,564.2127708,2024,3.3201107306164004
United States,Lake Washington - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.37284212,-89.79130696,exact,Louisiana,Americas,OG0015387,https://www.gem.wiki/Lake_Washington_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1931,,1.283122,2023,43.54970976,2023,1.5393249425180802
United States,Caillou Island - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.10163877,-90.5027649,exact,Louisiana,Americas,OG0015388,https://www.gem.wiki/Caillou_Island_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1930,,1.396569,2023,126.847402,2023,2.142812265966
United States,Lake Raccourci - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.21224807,-90.37290148,exact,Louisiana,Americas,OG0015389,https://www.gem.wiki/Lake_Raccourci_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1949,,0.024883,2022,27.50468639,2023,0.18669307003236998
United States,Garden City - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.71941387,-91.49081195,exact,Louisiana,Americas,OG0015390,https://www.gem.wiki/Garden_City_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1956,,0.093121,2023,38.84929916,2023,0.32167142695828
United States,West Bay - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.11971228,-89.39681889,exact,Louisiana,Americas,OG0015391,https://www.gem.wiki/West_Bay_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1940,,0.425529,2023,14.63936005,2023,0.51165235517415
United States,West Delta Block 83 - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,28.99263099,-89.35834204,exact,Louisiana,Americas,OG0015392,https://www.gem.wiki/West_Delta_Block_83_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1956,,0.200698,2023,6.610562084,2022,0.23958793674017198
United States,South Pass Block 24 - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.12233184,-89.3263586,exact,Louisiana,Americas,OG0015393,https://www.gem.wiki/South_Pass_Block_24_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1950,,0.257118,2023,5.705819057,2022,0.290685333512331
United States,Deep Lake - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.67112733,-92.69817121,exact,Louisiana,Americas,OG0015394,https://www.gem.wiki/Deep_Lake_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1952,,0.017889,2022,26.86133371,2023,0.17591422621593
United States,Lafitte - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.57108769,-90.05444263,exact,Louisiana,Americas,OG0015395,https://www.gem.wiki/Lafitte_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1935,,0.144767,2023,6.89313323,2022,0.18531930279209002
United States,Lake Barre - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.2053191,-90.48558602,exact,Louisiana,Americas,OG0015396,https://www.gem.wiki/Lake_Barre_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1929,,0.411662,2023,17.03403653,2022,0.51187323690599
United States,Duck Lake - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.79517615,-91.31959858,exact,Louisiana,Americas,OG0015397,https://www.gem.wiki/Duck_Lake_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1949,,0.244096,2023,10.67124451,2022,0.30687493145233
United States,Venice - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.24629198,-89.409263,exact,Louisiana,Americas,OG0015398,https://www.gem.wiki/Venice_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1937,,0.120408,2023,4.083562226,2022,0.14443159657555799
United States,Burrwood - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,28.94991224,-89.38861265,exact,Louisiana,Americas,OG0015399,https://www.gem.wiki/Burrwood_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1955,,0.116449,2023,6.272632026,2022,0.153350894208958
United States,Lake Sand - Hilcorp Oil and Gas Field (United States),operating,,Hilcorp Energy,,,29.56409527,-91.72844309,exact,Louisiana,Americas,OG0015400,https://www.gem.wiki/Lake_Sand_-_Hilcorp_Oil_and_Gas_Asset_%28Louisiana%2C_United_States%29,,1949,,0.032656,2022,44.48948039,2023,0.29438761313437
